tile,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
GH0588736,,,v1.3.0,,,,-1.9285,6.5075,,0.004424426,GH,2018,3,train,3cl/v1-3/labels/GH0588736_2018-12.tif,3cl/v1-3/images/GH0588736_2018-12.tif
GH0588958,,,v1.3.0,,,,-0.8185,6.5075,,0.098573023,GH,2018,3,validate,3cl/v1-3/labels/GH0588958_2018-12.tif,3cl/v1-3/images/GH0588958_2018-12.tif
GH0590621,,,v1.3.0,,,,-0.4035,6.4975,,0,GH,2018,3,train,3cl/v1-3/labels/GH0590621_2018-12.tif,3cl/v1-3/images/GH0590621_2018-12.tif
GH0592009,,,v1.3.0,,,,-1.3585,6.4875,,0.064333546,GH,2018,3,train,3cl/v1-3/labels/GH0592009_2018-12.tif,3cl/v1-3/images/GH0592009_2018-12.tif
GH0592047,,,v1.3.0,,,,-1.1685,6.4875,,0,GH,2018,3,train,3cl/v1-3/labels/GH0592047_2018-12.tif,3cl/v1-3/images/GH0592047_2018-12.tif
GH0592198,,,v1.3.0,,,,-0.4135,6.4875,,0.042689732,GH,2018,3,train,3cl/v1-3/labels/GH0592198_2018-12.tif,3cl/v1-3/images/GH0592198_2018-12.tif
GH0592462,,,v1.3.0,,,,-3.0435,6.4825,,0.039859694,GH,2018,3,train,3cl/v1-3/labels/GH0592462_2018-12.tif,3cl/v1-3/images/GH0592462_2018-12.tif
GH0593942,,,v1.3.0,3,1,,0.4065,6.4775,,0.007433833,GH,2018,3,train,3cl/v1-3/labels/GH0593942_2018-12.tif,3cl/v1-3/images/GH0593942_2018-12.tif
GH0594614,,,v1.3.0,,,,-0.1835,6.4725,,0.21739477,GH,2018,3,train,3cl/v1-3/labels/GH0594614_2018-12.tif,3cl/v1-3/images/GH0594614_2018-12.tif
GH0595472,,,v1.3.0,3,1,,0.1565,6.4675,,0.260602679,GH,2018,3,train,3cl/v1-3/labels/GH0595472_2018-12.tif,3cl/v1-3/images/GH0595472_2018-12.tif
GH0596609,,,v1.3.0,,,,-2.0735,6.4575,,0,GH,2018,3,train,3cl/v1-3/labels/GH0596609_2018-12.tif,3cl/v1-3/images/GH0596609_2018-12.tif
GH0596694,,,v1.3.0,,,,-1.6485,6.4575,,0.051179847,GH,2018,3,train,3cl/v1-3/labels/GH0596694_2018-12.tif,3cl/v1-3/images/GH0596694_2018-12.tif
GH0596825,,,v1.3.0,,,,-0.9935,6.4575,,0.017916932,GH,2018,3,train,3cl/v1-3/labels/GH0596825_2018-12.tif,3cl/v1-3/images/GH0596825_2018-12.tif
GH0596880,,,v1.3.0,,,,-0.7185,6.4575,,0.340062978,GH,2018,3,validate,3cl/v1-3/labels/GH0596880_2018-12.tif,3cl/v1-3/images/GH0596880_2018-12.tif
GH0596889,,,v1.3.0,,,,-0.6735,6.4575,,0.047233737,GH,2018,3,train,3cl/v1-3/labels/GH0596889_2018-12.tif,3cl/v1-3/images/GH0596889_2018-12.tif
GH0596986,,,v1.3.0,,,,-0.1885,6.4575,,0.15108817,GH,2018,3,train,3cl/v1-3/labels/GH0596986_2018-12.tif,3cl/v1-3/images/GH0596986_2018-12.tif
GH0597724,,,v1.3.0,3,1,,-0.4585,6.4525,,0.110929528,GH,2018,3,train,3cl/v1-3/labels/GH0597724_2018-12.tif,3cl/v1-3/images/GH0597724_2018-12.tif
GH0598807,,,v1.3.0,,,,-2.9635,6.4425,,0.066665338,GH,2018,3,train,3cl/v1-3/labels/GH0598807_2018-12.tif,3cl/v1-3/images/GH0598807_2018-12.tif
GH0599706,,,v1.3.0,,,,-2.4285,6.4375,,0.147022481,GH,2018,3,train,3cl/v1-3/labels/GH0599706_2018-12.tif,3cl/v1-3/images/GH0599706_2018-12.tif
GH0600157,,,v1.3.0,,,,-0.1735,6.4375,,0.20575574,GH,2018,3,train,3cl/v1-3/labels/GH0600157_2018-12.tif,3cl/v1-3/images/GH0600157_2018-12.tif
GH0600252,,,v1.3.0,3,1,,0.3015,6.4375,,0.249023438,GH,2018,3,train,3cl/v1-3/labels/GH0600252_2018-12.tif,3cl/v1-3/images/GH0600252_2018-12.tif
GH0600911,,,v1.3.0,,,,-0.3685,6.4325,,0.210738202,GH,2018,3,train,3cl/v1-3/labels/GH0600911_2018-12.tif,3cl/v1-3/images/GH0600911_2018-12.tif
GH0601367,,,v1.3.0,,,,-2.0535,6.4275,,0.03517618,GH,2018,3,validate,3cl/v1-3/labels/GH0601367_2018-12.tif,3cl/v1-3/images/GH0601367_2018-12.tif
GH0601983,,,v1.3.0,,,,-2.9485,6.4225,,0.03256537,GH,2018,3,train,3cl/v1-3/labels/GH0601983_2018-12.tif,3cl/v1-3/images/GH0601983_2018-12.tif
GH0602550,,,v1.3.0,,,,-0.1135,6.4225,,0.318060427,GH,2018,3,train,3cl/v1-3/labels/GH0602550_2018-12.tif,3cl/v1-3/images/GH0602550_2018-12.tif
GH0602889,,,v1.3.0,,,,-2.3985,6.4175,,0.072524713,GH,2018,3,train,3cl/v1-3/labels/GH0602889_2018-12.tif,3cl/v1-3/images/GH0602889_2018-12.tif
GH0603477,,,v1.3.0,,,,0.5415,6.4175,,0.050900829,GH,2018,3,train,3cl/v1-3/labels/GH0603477_2018-12.tif,3cl/v1-3/images/GH0603477_2018-12.tif
GH0604823,,,v1.3.0,,,,-0.6985,6.4075,,0.024274554,GH,2018,3,train,3cl/v1-3/labels/GH0604823_2018-12.tif,3cl/v1-3/images/GH0604823_2018-12.tif
GH0604937,,,v1.3.0,3,1,,-0.1285,6.4075,,0.215003189,GH,2018,3,train,3cl/v1-3/labels/GH0604937_2018-12.tif,3cl/v1-3/images/GH0604937_2018-12.tif
GH0605081,,,v1.3.0,,,,0.5915,6.4075,,0.063596142,GH,2018,3,train,3cl/v1-3/labels/GH0605081_2018-12.tif,3cl/v1-3/images/GH0605081_2018-12.tif
GH0606409,,,v1.3.0,,,,-0.7485,6.3975,,0.01560507,GH,2018,3,train,3cl/v1-3/labels/GH0606409_2018-12.tif,3cl/v1-3/images/GH0606409_2018-12.tif
GH0606504,,,v1.3.0,,,,-0.2735,6.3975,,0.081014828,GH,2018,3,validate,3cl/v1-3/labels/GH0606504_2018-12.tif,3cl/v1-3/images/GH0606504_2018-12.tif
GH0607395,,,v1.3.0,3,1,,0.1865,6.3925,,0.046496333,GH,2018,3,train,3cl/v1-3/labels/GH0607395_2018-12.tif,3cl/v1-3/images/GH0607395_2018-12.tif
GH0607408,,,v1.3.0,3,1,,0.2515,6.3925,,0.327626754,GH,2018,3,train,3cl/v1-3/labels/GH0607408_2018-12.tif,3cl/v1-3/images/GH0607408_2018-12.tif
GH0607467,,,v1.3.0,,,,0.5465,6.3925,,0,GH,2018,3,train,3cl/v1-3/labels/GH0607467_2018-12.tif,3cl/v1-3/images/GH0607467_2018-12.tif
GH0608052,,,v1.3.0,,,,-0.5435,6.3875,,0,GH,2018,3,train,3cl/v1-3/labels/GH0608052_2018-12.tif,3cl/v1-3/images/GH0608052_2018-12.tif
GH0608207,,,v1.3.0,,,,0.2315,6.3875,,0.201391103,GH,2018,3,train,3cl/v1-3/labels/GH0608207_2018-12.tif,3cl/v1-3/images/GH0608207_2018-12.tif
GH0608647,,,v1.3.0,,,,-1.6035,6.3825,,0.059769611,GH,2018,3,train,3cl/v1-3/labels/GH0608647_2018-12.tif,3cl/v1-3/images/GH0608647_2018-12.tif
GH0609110,,,v1.3.0,,,,0.7115,6.3825,,0.166892538,GH,2018,3,train,3cl/v1-3/labels/GH0609110_2018-12.tif,3cl/v1-3/images/GH0609110_2018-12.tif
GH0610932,,,v1.3.0,,,,-2.3285,6.3675,,0.027981505,GH,2018,3,validate,3cl/v1-3/labels/GH0610932_2018-12.tif,3cl/v1-3/images/GH0610932_2018-12.tif
GH0611678,,,v1.3.0,,,,-2.6585,6.3625,,0.330536511,GH,2018,3,train,3cl/v1-3/labels/GH0611678_2018-12.tif,3cl/v1-3/images/GH0611678_2018-12.tif
GH0612360,,,v1.3.0,,,,0.7515,6.3625,,0.053013393,GH,2018,3,train,3cl/v1-3/labels/GH0612360_2018-12.tif,3cl/v1-3/images/GH0612360_2018-12.tif
GH0612388,,,v1.3.0,,,,-3.1735,6.3575,,0.090939892,GH,2018,3,train,3cl/v1-3/labels/GH0612388_2018-12.tif,3cl/v1-3/images/GH0612388_2018-12.tif
GH0613025,,,v1.3.0,,,,0.0115,6.3575,,0.045798788,GH,2018,3,train,3cl/v1-3/labels/GH0613025_2018-12.tif,3cl/v1-3/images/GH0613025_2018-12.tif
GH0613281,,,v1.3.0,,,,-2.7785,6.3525,,0,GH,2018,3,validate,3cl/v1-3/labels/GH0613281_2018-12.tif,3cl/v1-3/images/GH0613281_2018-12.tif
GH0614459,,,v1.3.0,,,,-0.9535,6.3475,,0.049764828,GH,2018,3,validate,3cl/v1-3/labels/GH0614459_2018-12.tif,3cl/v1-3/images/GH0614459_2018-12.tif
GH0615221,,,v1.3.0,,,,-1.2135,6.3425,,0.009327168,GH,2018,3,train,3cl/v1-3/labels/GH0615221_2018-12.tif,3cl/v1-3/images/GH0615221_2018-12.tif
GH0615234,,,v1.3.0,,,,-1.1485,6.3425,,0.207848374,GH,2018,3,train,3cl/v1-3/labels/GH0615234_2018-12.tif,3cl/v1-3/images/GH0615234_2018-12.tif
GH0615354,,,v1.3.0,,,,-0.5485,6.3425,,0.012755102,GH,2018,3,train,3cl/v1-3/labels/GH0615354_2018-12.tif,3cl/v1-3/images/GH0615354_2018-12.tif
GH0615613,,,v1.3.0,3,1,,0.7465,6.3425,,0.321886958,GH,2018,3,train,3cl/v1-3/labels/GH0615613_2018-12.tif,3cl/v1-3/images/GH0615613_2018-12.tif
GH0615617,,,v1.3.0,,,,0.7665,6.3425,,0.296237245,GH,2018,3,train,3cl/v1-3/labels/GH0615617_2018-12.tif,3cl/v1-3/images/GH0615617_2018-12.tif
GH0616413,,,v1.3.0,,,,0.6715,6.3375,,0.037149235,GH,2018,3,train,3cl/v1-3/labels/GH0616413_2018-12.tif,3cl/v1-3/images/GH0616413_2018-12.tif
GH0616539,,,v1.3.0,,,,-2.7785,6.3325,,0.068060427,GH,2018,3,train,3cl/v1-3/labels/GH0616539_2018-12.tif,3cl/v1-3/images/GH0616539_2018-12.tif
GH0616915,,,v1.3.0,,,,-0.8985,6.3325,,0.087093431,GH,2018,3,train,3cl/v1-3/labels/GH0616915_2018-12.tif,3cl/v1-3/images/GH0616915_2018-12.tif
GH0618025,,,v1.3.0,3,1,,0.5715,6.3275,,0.325334821,GH,2018,3,train,3cl/v1-3/labels/GH0618025_2018-12.tif,3cl/v1-3/images/GH0618025_2018-12.tif
GH0618591,,,v1.3.0,,,,-0.6785,6.3225,,0.00524155,GH,2018,3,train,3cl/v1-3/labels/GH0618591_2018-12.tif,3cl/v1-3/images/GH0618591_2018-12.tif
GH0619549,,,v1.3.0,3,1,,0.0265,6.3175,,0.490254305,GH,2018,3,train,3cl/v1-3/labels/GH0619549_2018-12.tif,3cl/v1-3/images/GH0619549_2018-12.tif
GH0619721,,,v1.3.0,,,,0.8865,6.3175,,0.039481027,GH,2018,3,validate,3cl/v1-3/labels/GH0619721_2018-12.tif,3cl/v1-3/images/GH0619721_2018-12.tif
GH0620466,,,v1.3.0,,,,0.4365,6.3125,,0.091039541,GH,2018,3,train,3cl/v1-3/labels/GH0620466_2018-12.tif,3cl/v1-3/images/GH0620466_2018-12.tif
GH0621412,,,v1.3.0,,,,0.9865,6.3075,,0.200852997,GH,2018,3,train,3cl/v1-3/labels/GH0621412_2018-12.tif,3cl/v1-3/images/GH0621412_2018-12.tif
GH0622301,,,v1.3.0,,,,-2.9185,6.2975,,0,GH,2018,3,validate,3cl/v1-3/labels/GH0622301_2018-12.tif,3cl/v1-3/images/GH0622301_2018-12.tif
GH0623031,,,v1.3.0,3,1,,0.7315,6.2975,,0.355189732,GH,2018,3,train,3cl/v1-3/labels/GH0623031_2018-12.tif,3cl/v1-3/images/GH0623031_2018-12.tif
GH0623060,,,v1.3.0,,,,0.8765,6.2975,,0.007035236,GH,2018,3,train,3cl/v1-3/labels/GH0623060_2018-12.tif,3cl/v1-3/images/GH0623060_2018-12.tif
GH0623853,,,v1.3.0,,,,0.6615,6.2925,,0.19138632,GH,2018,3,train,3cl/v1-3/labels/GH0623853_2018-12.tif,3cl/v1-3/images/GH0623853_2018-12.tif
GH0623902,,,v1.3.0,,,,0.9065,6.2925,,0.004823023,GH,2018,3,train,3cl/v1-3/labels/GH0623902_2018-12.tif,3cl/v1-3/images/GH0623902_2018-12.tif
GH0623903,,,v1.3.0,,,,0.9115,6.2925,,0.303571429,GH,2018,3,train,3cl/v1-3/labels/GH0623903_2018-12.tif,3cl/v1-3/images/GH0623903_2018-12.tif
GH0624805,,,v1.3.0,,,,-2.9385,6.2825,,0.015784439,GH,2018,3,train,3cl/v1-3/labels/GH0624805_2018-12.tif,3cl/v1-3/images/GH0624805_2018-12.tif
GH0624935,,,v1.3.0,,,,-2.2885,6.2825,,0,GH,2018,3,train,3cl/v1-3/labels/GH0624935_2018-12.tif,3cl/v1-3/images/GH0624935_2018-12.tif
GH0626310,,,v1.3.0,,,,0.4015,6.2775,,0.188934949,GH,2018,3,train,3cl/v1-3/labels/GH0626310_2018-12.tif,3cl/v1-3/images/GH0626310_2018-12.tif
GH0626367,,,v1.3.0,,,,0.6865,6.2775,,0.024334343,GH,2018,3,train,3cl/v1-3/labels/GH0626367_2018-12.tif,3cl/v1-3/images/GH0626367_2018-12.tif
GH0626784,,,v1.3.0,,,,-1.4135,6.2725,,0.048569037,GH,2018,3,validate,3cl/v1-3/labels/GH0626784_2018-12.tif,3cl/v1-3/images/GH0626784_2018-12.tif
GH0627426,,,v1.3.0,,,,-2.3885,6.2675,,0.040915976,GH,2018,3,train,3cl/v1-3/labels/GH0627426_2018-12.tif,3cl/v1-3/images/GH0627426_2018-12.tif
GH0627957,,,v1.3.0,,,,0.2665,6.2675,,0.055644133,GH,2018,3,train,3cl/v1-3/labels/GH0627957_2018-12.tif,3cl/v1-3/images/GH0627957_2018-12.tif
GH0628045,,,v1.3.0,,,,0.7065,6.2675,,0.20968192,GH,2018,3,train,3cl/v1-3/labels/GH0628045_2018-12.tif,3cl/v1-3/images/GH0628045_2018-12.tif
GH0628894,,,v1.3.0,,,,0.7615,6.2625,,0,GH,2018,3,train,3cl/v1-3/labels/GH0628894_2018-12.tif,3cl/v1-3/images/GH0628894_2018-12.tif
GH0628970,,,v1.3.0,,,,-3.0485,6.2575,,0.082310268,GH,2018,3,validate,3cl/v1-3/labels/GH0628970_2018-12.tif,3cl/v1-3/images/GH0628970_2018-12.tif
GH0629531,,,v1.3.0,,,,-0.2435,6.2575,,0.36455676,GH,2018,3,train,3cl/v1-3/labels/GH0629531_2018-12.tif,3cl/v1-3/images/GH0629531_2018-12.tif
GH0631458,,,v1.3.0,3,1,,1.0015,6.2475,,0.055863361,GH,2018,3,train,3cl/v1-3/labels/GH0631458_2018-12.tif,3cl/v1-3/images/GH0631458_2018-12.tif
GH0632905,,,v1.3.0,3,1,,-0.1385,6.2375,,0.208087532,GH,2018,3,train,3cl/v1-3/labels/GH0632905_2018-12.tif,3cl/v1-3/images/GH0632905_2018-12.tif
GH0633024,,,v1.3.0,,,,0.4565,6.2375,,0.235291773,GH,2018,3,train,3cl/v1-3/labels/GH0633024_2018-12.tif,3cl/v1-3/images/GH0633024_2018-12.tif
GH0633197,,,v1.3.0,,,,-2.8585,6.2325,,0.091079401,GH,2018,3,validate,3cl/v1-3/labels/GH0633197_2018-12.tif,3cl/v1-3/images/GH0633197_2018-12.tif
GH0633245,,,v1.3.0,,,,-2.6185,6.2325,,0.035933514,GH,2018,3,train,3cl/v1-3/labels/GH0633245_2018-12.tif,3cl/v1-3/images/GH0633245_2018-12.tif
GH0633952,,,v1.3.0,,,,0.9165,6.2325,,0.298788265,GH,2018,3,train,3cl/v1-3/labels/GH0633952_2018-12.tif,3cl/v1-3/images/GH0633952_2018-12.tif
GH0635640,,,v1.3.0,,,,0.9865,6.2225,,0.105309311,GH,2018,3,train,3cl/v1-3/labels/GH0635640_2018-12.tif,3cl/v1-3/images/GH0635640_2018-12.tif
GH0637071,,,v1.3.0,3,1,,-0.2485,6.2125,,0.054089605,GH,2018,3,train,3cl/v1-3/labels/GH0637071_2018-12.tif,3cl/v1-3/images/GH0637071_2018-12.tif
GH0637515,,,v1.3.0,,,,-2.2235,6.2075,,0.080835459,GH,2018,3,train,3cl/v1-3/labels/GH0637515_2018-12.tif,3cl/v1-3/images/GH0637515_2018-12.tif
GH0638160,,,v1.3.0,,,,1.0015,6.2075,,0.269909917,GH,2018,3,train,3cl/v1-3/labels/GH0638160_2018-12.tif,3cl/v1-3/images/GH0638160_2018-12.tif
GH0638661,,,v1.3.0,,,,-0.6935,6.2025,,0.350546078,GH,2018,3,train,3cl/v1-3/labels/GH0638661_2018-12.tif,3cl/v1-3/images/GH0638661_2018-12.tif
GH0638961,,,v1.3.0,,,,0.8065,6.2025,,0.065589126,GH,2018,3,train,3cl/v1-3/labels/GH0638961_2018-12.tif,3cl/v1-3/images/GH0638961_2018-12.tif
GH0638978,,,v1.3.0,,,,0.8915,6.2025,,0.003726881,GH,2018,3,train,3cl/v1-3/labels/GH0638978_2018-12.tif,3cl/v1-3/images/GH0638978_2018-12.tif
GH0639365,,,v1.3.0,,,,-1.3685,6.1975,,0.068359375,GH,2018,3,train,3cl/v1-3/labels/GH0639365_2018-12.tif,3cl/v1-3/images/GH0639365_2018-12.tif
GH0639793,,,v1.3.0,,,,0.7715,6.1975,,0.223054847,GH,2018,3,train,3cl/v1-3/labels/GH0639793_2018-12.tif,3cl/v1-3/images/GH0639793_2018-12.tif
GH0639816,,,v1.3.0,,,,0.8865,6.1975,,0.603993941,GH,2018,3,train,3cl/v1-3/labels/GH0639816_2018-12.tif,3cl/v1-3/images/GH0639816_2018-12.tif
GH0639834,,,v1.3.0,,,,0.9765,6.1975,,0.274992028,GH,2018,3,train,3cl/v1-3/labels/GH0639834_2018-12.tif,3cl/v1-3/images/GH0639834_2018-12.tif
GH0640647,,,v1.3.0,,,,0.8415,6.1925,,0.078762755,GH,2018,3,train,3cl/v1-3/labels/GH0640647_2018-12.tif,3cl/v1-3/images/GH0640647_2018-12.tif
GH0641306,,,v1.3.0,3,1,,-0.0585,6.1875,,0.434669962,GH,2018,3,validate,3cl/v1-3/labels/GH0641306_2018-12.tif,3cl/v1-3/images/GH0641306_2018-12.tif
GH0641354,,,v1.3.0,3,1,,0.1815,6.1875,,0.060387436,GH,2018,3,train,3cl/v1-3/labels/GH0641354_2018-12.tif,3cl/v1-3/images/GH0641354_2018-12.tif
GH0641389,,,v1.3.0,,,,0.3565,6.1875,,0.023357781,GH,2018,3,train,3cl/v1-3/labels/GH0641389_2018-12.tif,3cl/v1-3/images/GH0641389_2018-12.tif
GH0641450,,,v1.3.0,3,1,,0.6615,6.1875,,0.010582749,GH,2018,3,train,3cl/v1-3/labels/GH0641450_2018-12.tif,3cl/v1-3/images/GH0641450_2018-12.tif
GH0641501,,,v1.3.0,,,,0.9165,6.1875,,0.170161033,GH,2018,3,train,3cl/v1-3/labels/GH0641501_2018-12.tif,3cl/v1-3/images/GH0641501_2018-12.tif
GH0641775,,,v1.3.0,,,,-1.9135,6.1825,,0,GH,2018,3,train,3cl/v1-3/labels/GH0641775_2018-12.tif,3cl/v1-3/images/GH0641775_2018-12.tif
GH0642231,,,v1.3.0,,,,0.3665,6.1825,,0.05729831,GH,2018,3,train,3cl/v1-3/labels/GH0642231_2018-12.tif,3cl/v1-3/images/GH0642231_2018-12.tif
GH0644643,,,v1.3.0,3,1,,-0.1685,6.1675,,0.030472736,GH,2018,3,train,3cl/v1-3/labels/GH0644643_2018-12.tif,3cl/v1-3/images/GH0644643_2018-12.tif
GH0644823,,,v1.3.0,3,1,,0.7315,6.1675,,0.174724968,GH,2018,3,validate,3cl/v1-3/labels/GH0644823_2018-12.tif,3cl/v1-3/images/GH0644823_2018-12.tif
GH0645703,,,v1.3.0,,,,0.9315,6.1625,,0.368164063,GH,2018,3,train,3cl/v1-3/labels/GH0645703_2018-12.tif,3cl/v1-3/images/GH0645703_2018-12.tif
GH0646789,,,v1.3.0,,,,-2.0335,6.1525,,0.008629624,GH,2018,3,train,3cl/v1-3/labels/GH0646789_2018-12.tif,3cl/v1-3/images/GH0646789_2018-12.tif
GH0646800,,,v1.3.0,,,,-1.9785,6.1525,,0.136519452,GH,2018,3,train,3cl/v1-3/labels/GH0646800_2018-12.tif,3cl/v1-3/images/GH0646800_2018-12.tif
GH0647350,,,v1.3.0,,,,0.7715,6.1525,,0.246233259,GH,2018,3,train,3cl/v1-3/labels/GH0647350_2018-12.tif,3cl/v1-3/images/GH0647350_2018-12.tif
GH0649531,,,v1.3.0,,,,-1.1785,6.1375,,0.277423469,GH,2018,3,validate,3cl/v1-3/labels/GH0649531_2018-12.tif,3cl/v1-3/images/GH0649531_2018-12.tif
GH0649837,,,v1.3.0,,,,0.3515,6.1375,,0.231963489,GH,2018,3,train,3cl/v1-3/labels/GH0649837_2018-12.tif,3cl/v1-3/images/GH0649837_2018-12.tif
GH0649931,,,v1.3.0,,,,0.8215,6.1375,,0.286232462,GH,2018,3,train,3cl/v1-3/labels/GH0649931_2018-12.tif,3cl/v1-3/images/GH0649931_2018-12.tif
GH0650558,,,v1.3.0,3,1,,-0.3385,6.1325,,0.073640784,GH,2018,3,train,3cl/v1-3/labels/GH0650558_2018-12.tif,3cl/v1-3/images/GH0650558_2018-12.tif
GH0650702,,,v1.3.0,,,,0.3815,6.1325,,0.146743463,GH,2018,3,train,3cl/v1-3/labels/GH0650702_2018-12.tif,3cl/v1-3/images/GH0650702_2018-12.tif
GH0650790,,,v1.3.0,,,,0.8215,6.1325,,0.176658163,GH,2018,3,train,3cl/v1-3/labels/GH0650790_2018-12.tif,3cl/v1-3/images/GH0650790_2018-12.tif
GH0650824,,,v1.3.0,3,1,,0.9915,6.1325,,0.293785874,GH,2018,3,train,3cl/v1-3/labels/GH0650824_2018-12.tif,3cl/v1-3/images/GH0650824_2018-12.tif
GH0651812,,,v1.3.0,,,,-2.6485,6.1225,,0.032944037,GH,2018,3,train,3cl/v1-3/labels/GH0651812_2018-12.tif,3cl/v1-3/images/GH0651812_2018-12.tif
GH0652514,,,v1.3.0,,,,0.8615,6.1225,,0.12631537,GH,2018,3,train,3cl/v1-3/labels/GH0652514_2018-12.tif,3cl/v1-3/images/GH0652514_2018-12.tif
GH0652519,,,v1.3.0,,,,0.8865,6.1225,,0.21348852,GH,2018,3,train,3cl/v1-3/labels/GH0652519_2018-12.tif,3cl/v1-3/images/GH0652519_2018-12.tif
GH0653266,,,v1.3.0,,,,0.3315,6.1175,,0.059809471,GH,2018,3,train,3cl/v1-3/labels/GH0653266_2018-12.tif,3cl/v1-3/images/GH0653266_2018-12.tif
GH0653327,,,v1.3.0,,,,0.6365,6.1175,,0.136180644,GH,2018,3,train,3cl/v1-3/labels/GH0653327_2018-12.tif,3cl/v1-3/images/GH0653327_2018-12.tif
GH0654109,,,v1.3.0,,,,0.2565,6.1125,,0.194316008,GH,2018,3,validate,3cl/v1-3/labels/GH0654109_2018-12.tif,3cl/v1-3/images/GH0654109_2018-12.tif
GH0654124,,,v1.3.0,,,,0.3315,6.1125,,0.066167092,GH,2018,3,train,3cl/v1-3/labels/GH0654124_2018-12.tif,3cl/v1-3/images/GH0654124_2018-12.tif
GH0654610,,,v1.3.0,,,,-1.5285,6.1075,,0.112583705,GH,2018,3,train,3cl/v1-3/labels/GH0654610_2018-12.tif,3cl/v1-3/images/GH0654610_2018-12.tif
GH0656033,,,v1.3.0,,,,-2.9885,6.0975,,0.141462054,GH,2018,3,train,3cl/v1-3/labels/GH0656033_2018-12.tif,3cl/v1-3/images/GH0656033_2018-12.tif
GH0656438,,,v1.3.0,,,,-0.9635,6.0975,,0.5455397,GH,2018,3,train,3cl/v1-3/labels/GH0656438_2018-12.tif,3cl/v1-3/images/GH0656438_2018-12.tif
GH0656735,,,v1.3.0,,,,0.5215,6.0975,,0.375378667,GH,2018,3,train,3cl/v1-3/labels/GH0656735_2018-12.tif,3cl/v1-3/images/GH0656735_2018-12.tif
GH0656786,,,v1.3.0,3,1,,0.7765,6.0975,,0.021823182,GH,2018,3,train,3cl/v1-3/labels/GH0656786_2018-12.tif,3cl/v1-3/images/GH0656786_2018-12.tif
GH0656810,,,v1.3.0,3,1,,0.8965,6.0975,,0.190270249,GH,2018,3,train,3cl/v1-3/labels/GH0656810_2018-12.tif,3cl/v1-3/images/GH0656810_2018-12.tif
GH0657591,,,v1.3.0,,,,0.5215,6.0925,,0.180265466,GH,2018,3,train,3cl/v1-3/labels/GH0657591_2018-12.tif,3cl/v1-3/images/GH0657591_2018-12.tif
GH0657632,,,v1.3.0,,,,0.7265,6.0925,,0.018634407,GH,2018,3,train,3cl/v1-3/labels/GH0657632_2018-12.tif,3cl/v1-3/images/GH0657632_2018-12.tif
GH0658381,,,v1.3.0,3,1,,0.2065,6.0875,,0.896623884,GH,2018,3,train,3cl/v1-3/labels/GH0658381_2018-12.tif,3cl/v1-3/images/GH0658381_2018-12.tif
GH0658406,,,v1.3.0,,,,0.3315,6.0875,,0.070412149,GH,2018,3,train,3cl/v1-3/labels/GH0658406_2018-12.tif,3cl/v1-3/images/GH0658406_2018-12.tif
GH0658449,,,v1.3.0,,,,0.5465,6.0875,,0.011360013,GH,2018,3,train,3cl/v1-3/labels/GH0658449_2018-12.tif,3cl/v1-3/images/GH0658449_2018-12.tif
GH0658485,,,v1.3.0,,,,0.7265,6.0875,,0.113799426,GH,2018,3,validate,3cl/v1-3/labels/GH0658485_2018-12.tif,3cl/v1-3/images/GH0658485_2018-12.tif
GH0659911,,,v1.3.0,,,,-0.6435,6.0775,,0.022799745,GH,2018,3,train,3cl/v1-3/labels/GH0659911_2018-12.tif,3cl/v1-3/images/GH0659911_2018-12.tif
GH0660112,,,v1.3.0,,,,0.3615,6.0775,,0.085678412,GH,2018,3,train,3cl/v1-3/labels/GH0660112_2018-12.tif,3cl/v1-3/images/GH0660112_2018-12.tif
GH0660115,,,v1.3.0,,,,0.3765,6.0775,,0,GH,2018,3,validate,3cl/v1-3/labels/GH0660115_2018-12.tif,3cl/v1-3/images/GH0660115_2018-12.tif
GH0660152,,,v1.3.0,,,,0.5615,6.0775,,0.948421556,GH,2018,3,train,3cl/v1-3/labels/GH0660152_2018-12.tif,3cl/v1-3/images/GH0660152_2018-12.tif
GH0660188,,,v1.3.0,,,,0.7415,6.0775,,0.091617506,GH,2018,3,train,3cl/v1-3/labels/GH0660188_2018-12.tif,3cl/v1-3/images/GH0660188_2018-12.tif
GH0660206,,,v1.3.0,,,,0.8315,6.0775,,0.219009088,GH,2018,3,train,3cl/v1-3/labels/GH0660206_2018-12.tif,3cl/v1-3/images/GH0660206_2018-12.tif
GH0660961,,,v1.3.0,,,,0.3715,6.0725,,0.06634646,GH,2018,3,train,3cl/v1-3/labels/GH0660961_2018-12.tif,3cl/v1-3/images/GH0660961_2018-12.tif
GH0661533,,,v1.3.0,,,,-0.9985,6.0675,,0.022022481,GH,2018,3,train,3cl/v1-3/labels/GH0661533_2018-12.tif,3cl/v1-3/images/GH0661533_2018-12.tif
GH0661902,,,v1.3.0,,,,0.8465,6.0675,,0.194794324,GH,2018,3,train,3cl/v1-3/labels/GH0661902_2018-12.tif,3cl/v1-3/images/GH0661902_2018-12.tif
GH0663542,,,v1.3.0,,,,0.6165,6.0575,,0.327826052,GH,2018,3,train,3cl/v1-3/labels/GH0663542_2018-12.tif,3cl/v1-3/images/GH0663542_2018-12.tif
